PC1,PC2,PC3,Close
1.985820361809964,-1.0642182732637213,0.7847521838842972,133.47500610351562
1.875072120121984,-1.2157658207800968,0.5286822123137589,133.25
1.4312121243229694,-2.006183742018581,0.3645046252725957,133.27999877929688
1.4842481350048646,-1.8922798639895508,0.25149631300931113,133.3000030517578
1.550040961220405,-1.7832021018183388,0.11427750327230843,133.31500244140625
1.813342056287932,-1.073643875710484,0.4924847452556955,133.67999267578125
1.9630288406005314,-0.8395689306486948,0.4601337126459839,133.72999572753906
1.6420944156562363,-1.3196292701562722,0.34999939030814275,133.32000732421875
1.717814460102979,-1.1998180912793837,0.2941673137219065,133.3699951171875
1.6784587396081156,-1.2684334963797348,0.19529551378505539,133.2899932861328
1.694479630766426,-1.2587255484713888,-0.004954575360984579,133.25999450683594
1.7909463888349446,-1.0700792605984109,0.03936120747608531,133.34500122070312
1.8965069260683114,-0.8872442545379893,0.07769309710803576,133.41000366210938
1.8204181687836016,-1.054932739838813,-0.05257649596370886,133.25
1.798877922115906,-1.1282492849444121,-0.2555814778936388,133.14999389648438
1.5704071826749337,-1.60159351697863,-0.4049924242165077,132.75079345703125
1.4688479459046682,-1.7906091297292885,-0.550696749731913,132.61500549316406
1.3325787697059357,-2.0315663501049657,-0.7047389113634802,132.4199981689453
1.4039416949662784,-1.7584393718564044,-0.5567281717583621,132.61000061035156
1.338938315724924,-1.8174465977827938,-0.6925009733753122,132.55499267578125
1.3775401027414294,-1.7148083330439499,-0.7401892597201382,132.61000061035156
1.3180476359369946,-1.784264433478274,-0.8757535691185172,132.53500366210938
1.323149058204873,-1.7657436905458097,-0.9709541589569362,132.5399932861328
1.409028287456784,-1.5880756933270113,-0.8902630308018017,132.6199951171875
1.453787051285479,-1.4878599426186054,-0.9279012351343472,132.64109802246094
1.5596308469793028,-1.162666924656225,-0.8157502029777843,132.76499938964844
1.5585187441754684,-1.1041569815738224,-0.9496396292985674,132.73500061035156
1.5079324567309715,-1.165444209839992,-1.1171088281466655,132.63999938964844
1.7026350473310043,-0.6020645509471626,-0.7087855785296219,132.89500427246094
1.6275023058504596,-0.7184578773810213,-0.859696894768452,132.74000549316406
1.7409843531832914,-0.6170864222520033,-0.8394996365245108,132.75
1.758197750642072,-0.5454856098427461,-0.9170534331855682,132.74000549316406
1.6305842450670807,-0.7704572829937499,-1.0831773445769848,132.55999755859375
1.5522606945427144,-0.8790458404932171,-1.2413613282082623,132.4600067138672
1.4699222853059681,-0.957584600074897,-1.3640746442200864,132.3990936279297
1.6290373138123004,-0.6078295809174785,-1.1300032586365742,132.56500244140625
1.842750575859006,-0.06595328165068547,-0.738989311227906,132.83999633789062
2.0022206807279903,0.20199214860430723,-0.6251126111612169,132.97000122070312
2.1083988532670044,0.3945641457260087,-0.5446077459650189,133.06500244140625
2.130323123726377,0.39716798268747283,-0.6809105635330047,133.02499389648438
2.3026090916920237,0.8696910938199621,-0.24243667725050916,133.4250030517578
2.399261336763028,0.9437429247242042,-0.2298051676572312,133.47000122070312
2.283238884142663,0.6269794458143496,-0.4048010298409322,133.27499389648438
2.2636321889974593,0.5334029824538259,-0.5601062040188495,133.1999969482422
2.188013084745503,0.43094481134454216,-0.6907236269460808,133.1199951171875
2.1553848493190157,0.2809817298414025,-0.8411492902471916,133.00999450683594
2.1446667154262364,0.25423129123683075,-0.9387886737872675,132.97999572753906
2.235043970927512,0.3026119147762774,-0.9284198196994095,133.00999450683594
2.200932117147184,0.24218361673600727,-1.0114359724113064,132.96499633789062
2.3074369844007094,0.3335895620200198,-1.0070931581370508,133.0050048828125
2.2242098708789366,0.2373379671783489,-1.0798097124094606,132.9499969482422
1.8231135945211157,-0.45448222486329715,-1.3132256762900634,132.52000427246094
2.0738489503662305,-0.5210637150223207,-1.1465306113366132,132.5399932861328
2.0818988341668505,-0.2691225882231578,-0.2124837645740631,132.8000030517578
1.9274222401732124,-0.5754470512547606,-0.31849249642468264,132.6199951171875
1.6355297978899492,-1.133149969318759,-0.5056688399067197,132.21499633789062
1.4197461951659562,-1.455386154743519,-0.5430508480929217,132.03289794921875
1.2028976999666061,-1.7633910889385285,-0.5811965993630815,131.85499572753906
1.4649394126283348,-0.9689294223367387,0.22282337434051874,132.49000549316406
1.5298126430247039,-0.8113175876319397,0.468890786060522,132.61500549316406
1.3888455687987171,-1.06986650819097,0.3142573827268217,132.3000030517578
1.434749750416492,-0.9130146560148964,0.4103644545713578,132.4149932861328
1.5688023049700843,-0.5110449789172969,0.6709265299545427,132.72500610351562
1.808844973357703,0.008589380061957355,1.0520637452573467,133.1999969482422
1.9522005068756572,0.25988162387234076,1.0829780142807754,133.35000610351562
1.6091416485025147,-0.35064323362169736,0.9146349691662656,132.63999938964844
1.3662910634151413,-0.7489582677173182,0.8210648240051696,132.16099548339844
1.5262049427201758,-0.6016319773047537,1.208803321812276,132.44000244140625
1.4986740724351162,-0.5873433907419013,1.0711309252762828,132.4199981689453
